PDBCode,Pose/decoy,Pose name,Label,MB_pred,MB_prob,MO_pred,MO_prob
5gub,decoy,5gub_decoy_9_pose_5,0,0,0.20985598145221948,0,0.007633587786259542
5uoo,pose,5uoo_pose_1,0,0,0.3147007042253522,0,0.17559069429298438
5uoo,pose,5uoo_pose_2,0,0,0.35279636150234744,0,0.13712740821519448
5uoo,pose,5uoo_pose_3,0,0,0.3277083333333334,0,0.15079516539440202
1jzn,decoy,1jzn_decoy_10_pose_4,0,0,0.17148932129523783,0,0.023727735368956743
3oyq,decoy,3oyq_decoy_9_pose_3,0,0,0.3905516431924882,0,0.026699382042893495
5lvd,decoy,5lvd_decoy_10_pose_1,0,0,0.26294553802813053,0,0.03694868532654792
4n6z,decoy,4n6z_decoy_9_pose_4,0,1,0.506161971830986,0,0.17268569005210227
4fxp,decoy,4fxp_decoy_4_pose_3,0,0,0.14229883553303563,0,0.0065430752453653224
6eya,decoy,6eya_decoy_5_pose_3,0,0,0.37283415824788735,0,0.07853053435114503
1m6p,decoy,1m6p_decoy_2_pose_2,0,0,0.30322124629949604,0,0.007633587786259542
6ex1,pose,6ex1_pose_2,1,1,0.7102406103286385,1,0.6111898703501759
6ex1,pose,6ex1_pose_4,1,1,0.6736119616248214,1,0.5785593117654187
6ex1,pose,6ex1_pose_9,1,1,0.6715082159624411,1,0.5427798982188294
6ex1,pose,6ex1_pose_11,0,0,0.19073370158851452,0,0.09847328244274811
6ex1,pose,6ex1_pose_13,0,0,0.19714121142508112,0,0.05890585241730279
4m0f,decoy,4m0f_decoy_8_pose_1,0,0,0.43001760563380276,0,0.1915697322185872
1nox,decoy,1nox_decoy_2_pose_4,0,0,0.22910906909910816,0,0.020038167938931296
4yxi,decoy,4yxi_decoy_4_pose_5,0,0,0.25870345241340637,0,0.004580152671755725
4oc2,decoy,4oc2_decoy_8_pose_4,0,0,0.4113977325852308,0,0.09038228522961346
3t08,decoy,3t08_decoy_9_pose_2,0,0,0.40395075677948283,0,0.0857354901248031
1tox,decoy,1tox_decoy_2_pose_2,0,0,0.34481346430213544,0,0.027798982188295164
1jqy,decoy,1jqy_decoy_10_pose_3,0,0,0.2824211484530717,0,0.032410941475826974
6b4d,pose,6b4d_pose_1,0,0,0.37431272855797554,0,0.07798982188295166
6b4d,pose,6b4d_pose_2,0,0,0.20853900770155667,0,0.05434387495456197
6b4d,pose,6b4d_pose_3,0,0,0.3511974574103929,0,0.11616684841875681
1opb,decoy,1opb_decoy_8_pose_5,0,0,0.3787765597673809,0,0.026208651399491092
6b4d,pose,6b4d_pose_9,1,0,0.32348685152562956,0,0.1379089422028353
3f7h,decoy,3f7h_decoy_4_pose_1,0,0,0.4306044600938967,0,0.07661153519932144
5wp5,decoy,5wp5_decoy_8_pose_1,0,0,0.2900742002623025,0,0.007951653944020354
6b4d,pose,6b4d_pose_16,1,0,0.3568620801416729,0,0.1341587907427602
5f8y,decoy,5f8y_decoy_7_pose_1,0,0,0.15198426253206013,0,0.019447473645946928
2i0a,decoy,2i0a_decoy_5_pose_3,0,0,0.283744131455399,0,0.0655852417302799
3aas,decoy,3aas_decoy_9_pose_5,0,0,0.15001223763306293,0,0.0050890585241730275
2xd9,decoy,2xd9_decoy_5_pose_1,0,0,0.3663327301773605,0,0.0666030534351145
5.00E+89,decoy,5e89_decoy_4_pose_3,0,0,0.35738758523054487,0,0.03732279171210469
3ocz,decoy,3ocz_decoy_9_pose_1,0,0,0.39253032809486726,0,0.1128180661577608
3muz,decoy,3muz_decoy_3_pose_1,0,0,0.43543811251131226,0,0.002926208651399491
3ocz,decoy,3ocz_decoy_7_pose_4,0,0,0.4477407443099053,0,0.15490579183327274
1f3f,decoy,1f3f_decoy_1_pose_4,0,0,0.21097600496797686,0,0.017811704834605594
4tmn,decoy,4tmn_decoy_7_pose_5,0,0,0.4823943661971832,0,0.10732460923300617
6es0,decoy,6es0_decoy_3_pose_3,0,0,0.21169844660997478,0,0.013740458015267173
5exl,decoy,5exl_decoy_1_pose_4,0,0,0.2724402245421338,0,0.03746819338422392
5ylt,decoy,5ylt_decoy_5_pose_2,0,0,0.3872839011619348,0,0.02564521992002908
2fzh,decoy,2fzh_decoy_2_pose_2,0,0,0.30470319327046286,0,0.07232824427480916
4lzr,decoy,4lzr_decoy_5_pose_1,0,0,0.4694835680751173,0,0.024763722282806253
3t08,pose,3t08_pose_3,0,0,0.38830923375078363,0,0.28572943172179815
3t08,pose,3t08_pose_4,0,0,0.13855737141991156,0,0.07173754998182477
3t08,pose,3t08_pose_5,0,0,0.30181684353837795,0,0.15151005694898828
3t08,pose,3t08_pose_6,0,0,0.2525031395178823,0,0.19756755119350541
2qwb,decoy,2qwb_decoy_10_pose_3,0,0,0.11650001392134815,0,0.003816793893129771
3t08,pose,3t08_pose_8,0,0,0.051588347339490186,0,0.012849872773536896
3t08,pose,3t08_pose_10,0,0,0.2887862999210359,0,0.1658351508542349
3t08,pose,3t08_pose_11,0,0,0.19445034059371458,0,0.08704107597237369
6ei5,decoy,6ei5_decoy_6_pose_2,0,0,0.2875078022796004,0,0.09826729674057919
2ael,decoy,2ael_decoy_3_pose_2,0,0,0.4530461632980822,0,0.1481627892887435
6hmg,decoy,6hmg_decoy_10_pose_3,0,0,0.4401536027760767,0,0.01871137768084333
2ohv,pose,2ohv_pose_3,0,0,0.35677118546215764,0,0.15818035865745786
2ohv,pose,2ohv_pose_5,0,0,0.38497857079982467,0,0.13914940021810251
2ohv,pose,2ohv_pose_6,0,0,0.39788732394366205,0,0.14938204289349324
2ohv,pose,2ohv_pose_13,1,0,0.35871042609078385,0,0.16922028353326066
2ohv,pose,2ohv_pose_16,1,0,0.4164943927098243,0,0.17017296740579185
3s77,decoy,3s77_decoy_10_pose_4,0,0,0.343163145539906,0,0.06273090776907571
4z0k,pose,4z0k_pose_1,0,0,0.36577211912807056,0,0.07959529867926814
4z0k,pose,4z0k_pose_2,0,0,0.3099298637883149,0,0.08967193747728097
4z0k,pose,4z0k_pose_3,0,0,0.3493040718867747,0,0.0564340239912759
1q54,decoy,1q54_decoy_9_pose_2,0,0,0.4451528993782515,0,0.059308736217133166
4z84,decoy,4z84_decoy_7_pose_2,0,0,0.17621701860956837,0,0.003435114503816794
6cpw,decoy,6cpw_decoy_7_pose_2,0,0,0.39573455332015306,0,0.06329516539440203
1drj,decoy,1drj_decoy_5_pose_3,0,0,0.4502640845070422,0,0.11618502362777172
2c1q,decoy,2c1q_decoy_1_pose_1,0,0,0.37643922602617025,0,0.05419847328244276
3f7h,decoy,3f7h_decoy_1_pose_2,0,0,0.3221366574444703,0,0.05921483097055616
5caq,decoy,5caq_decoy_4_pose_2,0,0,0.37074530516431925,0,0.06450381679389314
3alt,decoy,3alt_decoy_3_pose_1,0,0,0.22865941532944145,0,0.032888040712468196
1jys,decoy,1jys_decoy_9_pose_5,0,0,0.30605849058390766,0,0.03034351145038168
5sz7,decoy,5sz7_decoy_1_pose_1,0,0,0.3488832406468423,0,0.029153035259905487
2ymd,decoy,2ymd_decoy_5_pose_4,0,0,0.2622436097505983,0,0.05843329698291531
1ypg,decoy,1ypg_decoy_2_pose_1,0,0,0.3375694693375286,0,0.04565612504543802
1n5r,decoy,1n5r_decoy_7_pose_4,0,0,0.4825185209071761,0,0.05803344238458743
5uoo,decoy,5uoo_decoy_10_pose_4,0,0,0.34845319936849234,0,0.06077335514358415
6e8z,decoy,6e8z_decoy_9_pose_1,0,0,0.2912868061820201,0,0.01450381679389313
3c6k,pose,3c6k_pose_1,1,1,0.6252934272300469,0,0.33672397365145457
3c6k,pose,3c6k_pose_2,0,0,0.36894926858522437,0,0.13419665576154127
3c6k,pose,3c6k_pose_3,1,1,0.5786825953345905,0,0.3250892237533459
3c6k,pose,3c6k_pose_4,0,0,0.12258172949271468,0,0.01564885496183206
3c6k,pose,3c6k_pose_5,0,0,0.4513622136861573,0,0.28120229007633585
3a4v,pose,3a4v_pose_1,0,0,0.23877588070388756,0,0.21676663031624863
3a4v,pose,3a4v_pose_3,0,0,0.35944835680751175,0,0.2655837271295286
3a4v,pose,3a4v_pose_4,0,0,0.24275587770718396,0,0.17082878953107966
3a4v,pose,3a4v_pose_5,0,0,0.40977112676056343,0,0.3281761177753544
3f16,pose,3f16_pose_5,0,0,0.23368571463231932,0,0.05384708590815462
3f16,pose,3f16_pose_6,0,0,0.20482333260823093,0,0.0557554828547195
3hy9,decoy,3hy9_decoy_2_pose_1,0,0,0.2825217464369575,0,0.027035623409669213
3f16,pose,3f16_pose_7,1,1,0.891725352112676,1,0.7161077789894583
3f16,pose,3f16_pose_9,1,1,0.7987089201877933,1,0.5459969102144675
3f16,pose,3f16_pose_10,0,0,0.2977332989014439,0,0.07433660487095602
2ihj,decoy,2ihj_decoy_8_pose_4,0,0,0.274738930444483,0,0.06952926208651398
3ug2,decoy,3ug2_decoy_7_pose_1,0,0,0.2679538793659642,0,0.05108142493638677
5lvd,decoy,5lvd_decoy_7_pose_2,0,0,0.3600455980722091,0,0.008851326790258088
6hsh,decoy,6hsh_decoy_5_pose_4,0,0,0.3013335416133288,0,0.05117230098146129
4hdp,decoy,4hdp_decoy_10_pose_2,0,1,0.551349765258216,0,0.11658487822609961
1elc,decoy,1elc_decoy_4_pose_1,0,0,0.2402311727242137,0,0.045737913486005095
1pyn,decoy,1pyn_decoy_8_pose_3,0,0,0.25451755288698463,0,0.019129407488186114
4xtv,decoy,4xtv_decoy_4_pose_2,0,0,0.262511288137518,0,0.013358778625954198
3f15,decoy,3f15_decoy_9_pose_2,0,0,0.14460303190462845,0,0.01603053435114504
5anv,decoy,5anv_decoy_10_pose_4,0,0,0.4079711453424935,0,0.0465648854961832
3zlr,decoy,3zlr_decoy_4_pose_5,0,0,0.4307511737089202,0,0.0764979401429783
1rdt,decoy,1rdt_decoy_6_pose_1,0,1,0.534037558685446,0,0.16090966921119593
6b4d,decoy,6b4d_decoy_2_pose_3,0,0,0.37467336242338356,0,0.003816793893129771
1o2q,decoy,1o2q_decoy_8_pose_2,0,0,0.23830225749098102,0,0.01976553980370774
1ke5,decoy,1ke5_decoy_2_pose_1,0,0,0.3147988055602456,0,0.12219193020719735
4ykk,decoy,4ykk_decoy_3_pose_3,0,0,0.4350058685446009,0,0.14995208353986975
1n5r,decoy,1n5r_decoy_1_pose_2,0,0,0.4304792167639986,0,0.055043620501635776
3iu9,decoy,3iu9_decoy_4_pose_2,0,0,0.34316286281744546,0,0.04088210347752332
3f7h,decoy,3f7h_decoy_7_pose_3,0,0,0.37746795495590907,0,0.034923664122137404
2nmx,decoy,2nmx_decoy_2_pose_4,0,0,0.2673403499197238,0,0.0235096328607779
2p16,pose,2p16_pose_1,1,1,0.5447156765378596,0,0.24078516902944386
2p16,pose,2p16_pose_2,1,1,0.530729581893879,0,0.17232824427480917
2p16,pose,2p16_pose_3,0,0,0.2473049786166185,0,0.04883375742154368
2p16,pose,2p16_pose_4,1,1,0.505788894321149,0,0.19756452199200294
2p16,pose,2p16_pose_5,0,0,0.2618101986601763,0,0.06823579304495336
2p16,pose,2p16_pose_6,0,0,0.25855458490657174,0,0.04882315521628499
3rz1,decoy,3rz1_decoy_7_pose_4,0,0,0.4138630679711017,0,0.05350327153762269
6dak,decoy,6dak_decoy_5_pose_2,0,0,0.2393712070539467,0,0.03551435841512177
2f34,decoy,2f34_decoy_9_pose_4,0,0,0.18707143758085248,0,0.0
1so2,decoy,1so2_decoy_5_pose_4,0,0,0.32834507042253513,0,0.031581077955123764
3n2v,decoy,3n2v_decoy_1_pose_1,0,0,0.4365657522317746,0,0.011577608142493638
5nea,decoy,5nea_decoy_10_pose_1,0,0,0.4737529342723004,0,0.04851872046528535
1s39,decoy,1s39_decoy_9_pose_4,0,0,0.30457886836443415,0,0.04122137404580153
2xys,decoy,2xys_decoy_4_pose_5,0,0,0.31287889471617003,0,0.05060886950199927
5anv,decoy,5anv_decoy_7_pose_3,0,0,0.34365168684915415,0,0.061344359626802375
2hb1,decoy,2hb1_decoy_4_pose_5,0,0,0.4049168338060334,0,0.0007633587786259542
5t2y,decoy,5t2y_decoy_9_pose_4,0,0,0.2596479055841025,0,0.007633587786259542
5jhb,decoy,5jhb_decoy_3_pose_1,0,0,0.39686379766007013,0,0.07646007512419724
6f1j,decoy,6f1j_decoy_5_pose_3,0,0,0.213705083824118,0,0.01736641221374046
4h3g,decoy,4h3g_decoy_6_pose_1,0,0,0.3000925758250018,0,0.01075063613231552
5nee,decoy,5nee_decoy_4_pose_5,0,0,0.39071980038162196,0,0.015108142493638677
3hzm,pose,3hzm_pose_4,1,0,0.17109313533210577,0,0.01693929480189022
3hzm,pose,3hzm_pose_6,0,0,0.13940579857897037,0,0.016066884769174845
3hzm,pose,3hzm_pose_9,0,0,0.15584276140556932,0,0.023127953471464926
3hzm,pose,3hzm_pose_12,1,0,0.18798494110975592,0,0.04764631043256998
1s89,decoy,1s89_decoy_10_pose_5,0,0,0.3339849392408477,0,0.0
1q54,decoy,1q54_decoy_10_pose_4,0,0,0.30387257514535926,0,0.00042408821034775233
4avh,decoy,4avh_decoy_7_pose_3,0,0,0.12951701555848835,0,0.0031806615776081427
5mwy,decoy,5mwy_decoy_7_pose_2,0,1,0.6201584507042255,0,0.1669938204289349
3f15,decoy,3f15_decoy_3_pose_3,0,0,0.15618053036556656,0,0.08007694171816307
1rnm,decoy,1rnm_decoy_7_pose_2,0,0,0.4599578531796841,0,0.11014631043256996
1pyn,decoy,1pyn_decoy_5_pose_5,0,0,0.2143835123777944,0,0.017502726281352233
3aas,decoy,3aas_decoy_10_pose_2,0,0,0.18593843842885643,0,0.006679389312977099
1qft,decoy,1qft_decoy_9_pose_4,0,0,0.4627347417840376,0,0.11977917121046892
5b5f,decoy,5b5f_decoy_2_pose_4,0,0,0.4493079779423749,0,0.027989821882951654
6cpw,decoy,6cpw_decoy_5_pose_4,0,0,0.41824528141977024,0,0.05359263298194596
6pyz,decoy,6pyz_decoy_5_pose_2,0,0,0.17867755238753794,0,0.024427480916030534
5eh8,decoy,5eh8_decoy_5_pose_1,0,0,0.21308685446009387,0,0.03129770992366412
1pdz,decoy,1pdz_decoy_10_pose_3,0,0,0.23509778655818292,0,0.0
5cy9,decoy,5cy9_decoy_2_pose_3,0,0,0.262126055700297,0,0.0019083969465648854
1qca,pose,1qca_pose_1,0,0,0.4728780379431375,0,0.13208998380754106
1qca,pose,1qca_pose_2,0,0,0.4523877503180752,0,0.10438931297709925
1qca,pose,1qca_pose_3,0,0,0.46633246049661087,0,0.06526717557251908
3e2m,decoy,3e2m_decoy_7_pose_2,0,0,0.46011706202125036,0,0.10645963451306963
2csn,decoy,2csn_decoy_9_pose_2,0,0,0.34143345262657243,0,0.0028625954198473282
6mvh,decoy,6mvh_decoy_8_pose_1,0,0,0.2667650164657404,0,0.049618320610687015
4zqo,decoy,4zqo_decoy_8_pose_2,0,0,0.2410581408943029,0,0.021037804434751
5th4,decoy,5th4_decoy_7_pose_4,0,0,0.32040513180940905,0,0.09501090512540893
5lvd,decoy,5lvd_decoy_6_pose_1,0,0,0.4017018779342723,0,0.063676844783715
1elc,decoy,1elc_decoy_10_pose_2,0,0,0.2306371151500328,0,0.02703562340966921
4p6c,decoy,4p6c_decoy_1_pose_1,0,0,0.39541908312620827,0,0.05763358778625954
4v01,pose,4v01_pose_1,1,1,0.7687793427230047,1,0.5496819338422392
4v01,pose,4v01_pose_2,0,0,0.39788732394366194,0,0.11193656852053797
4v01,pose,4v01_pose_3,0,0,0.3980340375586855,0,0.1569429298436932
1jys,decoy,1jys_decoy_3_pose_1,0,0,0.3619613702970576,0,0.009987277353689568
4v01,pose,4v01_pose_4,1,1,0.7235915492957744,1,0.5997273718647765
1db1,pose,1db1_pose_1,1,1,0.7313673708920189,1,0.5589694656488551
4v01,pose,4v01_pose_5,1,1,0.6828051643192488,0,0.4785623409669212
1db1,pose,1db1_pose_2,1,1,0.7630575117370892,1,0.5340694292984369
4v01,pose,4v01_pose_6,0,0,0.45892018779342736,0,0.23120972538911463
1db1,pose,1db1_pose_3,1,1,0.749119718309859,0,0.4616957470010905
1db1,pose,1db1_pose_4,1,1,0.784037558685446,1,0.5859323882224645
1lcp,decoy,1lcp_decoy_2_pose_1,0,1,0.5433578379049939,0,0.049527444565612505
1db1,pose,1db1_pose_5,1,1,0.7560152582159625,1,0.5283396946564884
4v01,pose,4v01_pose_9,1,1,0.7111208920187791,1,0.5678934932751727
1db1,pose,1db1_pose_7,0,0,0.3088321596244132,0,0.06117775354416577
1db1,pose,1db1_pose_10,0,0,0.258656103286385,0,0.04671937477280988
1db1,pose,1db1_pose_11,0,0,0.3739730046948357,0,0.08029476884438717
6dj2,pose,6dj2_pose_1,1,1,0.884536384976526,1,0.6065506482491216
6dj2,pose,6dj2_pose_2,1,1,0.8896713615023476,1,0.6426526717557253
6dj2,pose,6dj2_pose_3,1,1,0.8887910798122067,1,0.6276581243184298
6dj2,pose,6dj2_pose_4,1,1,0.8983274647887326,1,0.7058448442990427
6dj2,pose,6dj2_pose_6,0,0,0.4204812206572769,0,0.14021719374772815
6dj2,pose,6dj2_pose_7,0,0,0.47755281690140833,0,0.24030407675445842
6dj2,pose,6dj2_pose_10,0,0,0.4226795197413992,0,0.1220316579095205
3uex,decoy,3uex_decoy_8_pose_2,0,0,0.3444835680751174,0,0.08357869865503452
1ovd,decoy,1ovd_decoy_9_pose_2,0,0,0.35010208856682795,0,0.035873318793166124
5uoo,decoy,5uoo_decoy_8_pose_2,0,0,0.3274652186340283,0,0.05258996728462377
5exl,decoy,5exl_decoy_4_pose_2,0,0,0.28295556269081085,0,0.01208651399491094
1nhu,decoy,1nhu_decoy_4_pose_3,0,0,0.3832682887248464,0,0.08349691021446748
5os5,decoy,5os5_decoy_2_pose_3,0,0,0.23882825051972964,0,0.04064885496183207
4b5t,decoy,4b5t_decoy_7_pose_1,0,0,0.3081366287669944,0,0.04357506361323156
4r43,decoy,4r43_decoy_8_pose_5,0,0,0.224118399895289,0,0.0
1rdt,decoy,1rdt_decoy_9_pose_2,0,1,0.6060739436619718,0,0.14624681933842237
2xog,decoy,2xog_decoy_9_pose_3,0,0,0.36010694062780174,0,0.033937659033078875
1fpc,pose,1fpc_pose_1,1,1,0.5549149385236858,0,0.23978098873137044
1fpc,pose,1fpc_pose_3,0,0,0.321217851983697,0,0.2177617230098146
3kv2,decoy,3kv2_decoy_7_pose_4,0,0,0.18365380316804547,0,0.004452926208651399
1fpc,pose,1fpc_pose_5,0,0,0.39849556176465,0,0.2573609596510361
1fpc,pose,1fpc_pose_7,0,0,0.402851923368166,0,0.24939567430025453
6gfz,decoy,6gfz_decoy_5_pose_3,0,0,0.32430605433536924,0,0.028694111232279173
2nta,decoy,2nta_decoy_3_pose_4,0,0,0.3219874686626575,0,0.02288258814976372
4xtv,decoy,4xtv_decoy_6_pose_4,0,0,0.43712727598172096,0,0.10200381679389312
2ael,decoy,2ael_decoy_8_pose_2,0,0,0.40045673557571304,0,0.007315521628498727
1txr,decoy,1txr_decoy_9_pose_1,0,0,0.34824689941720227,0,0.07736277717193749
4hwt,decoy,4hwt_decoy_1_pose_2,0,0,0.27315144665371094,0,0.026208651399491092
1n5r,decoy,1n5r_decoy_4_pose_2,0,0,0.2607188926243053,0,0.03778625954198474
5ltn,decoy,5ltn_decoy_2_pose_1,0,0,0.22570369787774314,0,0.004770992366412214
6gjr,decoy,6gjr_decoy_3_pose_3,0,0,0.19703671600790054,0,0.00916030534351145
6gwr,pose,6gwr_pose_1,1,1,0.7846244131455399,1,0.6071610323518721
6gwr,pose,6gwr_pose_2,1,1,0.8111795774647887,1,0.629625590694293
6gwr,pose,6gwr_pose_3,0,1,0.5691021126760564,0,0.46711894975253754
6gwr,pose,6gwr_pose_4,0,1,0.5556044600938967,0,0.39135104717165775
6gwr,pose,6gwr_pose_5,0,1,0.5319835680751175,0,0.3687183681458491
5d21,decoy,5d21_decoy_8_pose_3,0,0,0.25918258660140997,0,0.0
4z0k,decoy,4z0k_decoy_4_pose_4,0,0,0.30633233972117946,0,0.01844783715012723
4ewn,decoy,4ewn_decoy_4_pose_2,0,0,0.25510252652223564,0,0.007760814249363868
3iu9,pose,3iu9_pose_1,1,0,0.35079225352112675,0,0.10811068702290076
3iu9,pose,3iu9_pose_7,0,0,0.3451262010023647,0,0.11823882224645582
5.00E+89,decoy,5e89_decoy_8_pose_1,0,0,0.2776560228640886,0,0.017811704834605594
3iu9,pose,3iu9_pose_11,0,0,0.3613556338028169,0,0.13546437659033075
3iu9,pose,3iu9_pose_13,0,0,0.35431338028169,0,0.1450199927299164
3iu9,pose,3iu9_pose_16,1,0,0.45994718309859156,0,0.23194747364594695
5dey,pose,5dey_pose_1,1,1,0.8650234741784039,1,0.6400899672846235
5dey,pose,5dey_pose_3,1,1,0.8535798122065729,1,0.6038758633224282
2vvt,decoy,2vvt_decoy_7_pose_4,0,0,0.2978651852258977,0,0.013994910941475827
5dey,pose,5dey_pose_4,1,1,0.8279049295774649,1,0.5142781412819583
5dey,pose,5dey_pose_5,1,0,0.4464495305164318,0,0.1383814976372228
5dey,pose,5dey_pose_7,1,0,0.46581572769953056,0,0.13710923300617955
5dey,pose,5dey_pose_17,0,0,0.33343114241001565,0,0.09128498727735368
3ug2,decoy,3ug2_decoy_3_pose_5,0,0,0.4324395894598358,0,0.02313704107597237
5dey,pose,5dey_pose_20,0,0,0.3939260563380282,0,0.11627589967284624
5c5h,decoy,5c5h_decoy_4_pose_2,0,0,0.4473094955224071,0,0.08421634557130739
5sz7,decoy,5sz7_decoy_10_pose_2,0,0,0.3044216918427255,0,0.03379225736095965
5sz0,decoy,5sz0_decoy_8_pose_5,0,0,0.21056409664887527,0,0.021292257360959653
4nh8,decoy,4nh8_decoy_7_pose_2,0,0,0.46214788732394374,0,0.06925663395129046
4lch,decoy,4lch_decoy_6_pose_5,0,0,0.3899647887323943,0,0.07939840058160669
2isw,decoy,2isw_decoy_6_pose_1,0,0,0.3676476003580314,0,0.012849872773536896
5g1z,decoy,5g1z_decoy_8_pose_2,0,0,0.237981520632889,0,0.13678662304616504
6es0,decoy,6es0_decoy_1_pose_1,0,0,0.24616270994007916,0,0.013994910941475827
2jke,decoy,2jke_decoy_3_pose_3,0,0,0.398746496150361,0,0.015139949109414758
2h15,decoy,2h15_decoy_6_pose_2,0,0,0.37635386906908386,0,0.0057251908396946565
6eya,decoy,6eya_decoy_1_pose_5,0,0,0.30489508752155536,0,0.0009541984732824427
6mu7,decoy,6mu7_decoy_5_pose_2,0,0,0.46317488262910805,0,0.1817005937234945
1ydr,decoy,1ydr_decoy_2_pose_3,0,0,0.157703104274902,0,0.001817520901490367
4rpn,decoy,4rpn_decoy_3_pose_5,0,0,0.44327073552425666,0,0.03180661577608142
1ke5,decoy,1ke5_decoy_4_pose_4,0,0,0.3213191700996499,0,0.007769901853871319
3s45,decoy,3s45_decoy_8_pose_2,0,0,0.28783533690309543,0,0.011768447837150127
6eya,decoy,6eya_decoy_9_pose_1,0,1,0.5088028169014085,0,0.11650308978553255
5wp5,decoy,5wp5_decoy_6_pose_1,0,0,0.2875524128074356,0,0.018356961105052708
3lp7,decoy,3lp7_decoy_7_pose_5,0,0,0.2275393920503113,0,0.070192657215558
1uml,decoy,1uml_decoy_5_pose_4,0,0,0.4920448617631716,0,0.14976675148430876
6f20,decoy,6f20_decoy_2_pose_4,0,0,0.39052429517738546,0,0.07170119956379496
2isw,decoy,2isw_decoy_4_pose_4,0,0,0.38034580334508056,0,0.022110141766630315
4nl1,decoy,4nl1_decoy_5_pose_5,0,0,0.21122165117934702,0,0.05515267175572519
2zda,decoy,2zda_decoy_10_pose_5,0,0,0.3781253293292756,0,0.015182357930449534
2cht,decoy,2cht_decoy_1_pose_4,0,0,0.2708712025743399,0,0.011513994910941476
1tmn,pose,1tmn_pose_1,0,0,0.45495892018779344,0,0.2964058524173028
1tmn,pose,1tmn_pose_2,0,0,0.3989143192488262,0,0.3282715376226826
1tmn,pose,1tmn_pose_3,0,0,0.4031690140845071,0,0.25322307039864295
1tmn,pose,1tmn_pose_6,1,1,0.5022007042253521,0,0.41956106870229
4ocj,decoy,4ocj_decoy_9_pose_2,0,0,0.3856771519309552,0,0.02199200290803344
1tox,decoy,1tox_decoy_9_pose_2,0,0,0.3758525537355597,0,0.02833515085423482
1tmn,pose,1tmn_pose_19,1,0,0.4615610328638497,0,0.2684220889373561
4oc2,decoy,4oc2_decoy_6_pose_1,0,0,0.45774647887323955,0,0.11270447110141768
4q93,decoy,4q93_decoy_7_pose_2,0,0,0.2919048547705597,0,0.003816793893129771
3sxf,decoy,3sxf_decoy_10_pose_3,0,1,0.5294894366197184,0,0.08787713558705923
4avs,decoy,4avs_decoy_4_pose_4,0,0,0.3191984817255325,0,0.02767175572519084
5byi,decoy,5byi_decoy_3_pose_3,0,0,0.3003632910079447,0,0.026838725312007757
4auj,decoy,4auj_decoy_5_pose_2,0,0,0.22387300800088802,0,0.017311886586695746
1hpv,decoy,1hpv_decoy_4_pose_5,0,0,0.42537307176391664,0,0.03276081424936386
5f25,decoy,5f25_decoy_2_pose_5,0,0,0.3573902625494145,0,0.024077608142493635
5nze,decoy,5nze_decoy_7_pose_3,0,0,0.32342398370117054,0,0.005407124681933842
3czv,decoy,3czv_decoy_6_pose_2,0,0,0.4878242519087587,0,0.18259723736822975
3n2v,decoy,3n2v_decoy_6_pose_3,0,0,0.4836687846223319,0,0.019829153035259905
5sz0,decoy,5sz0_decoy_7_pose_2,0,0,0.26305009089918163,0,0.05863322428207924
4v01,decoy,4v01_decoy_7_pose_3,0,0,0.4273767605633803,0,0.052644492911668485
3dc3,decoy,3dc3_decoy_7_pose_2,0,0,0.3640267445242063,0,0.008587786259541985
2q55,decoy,2q55_decoy_9_pose_3,0,0,0.45715962441314556,0,0.038113413304253
1i37,decoy,1i37_decoy_9_pose_4,0,1,0.5821596244131456,0,0.21914758269720103
6e8z,decoy,6e8z_decoy_5_pose_3,0,0,0.3470072034772738,0,0.03352417302798982
5mgf,decoy,5mgf_decoy_10_pose_2,0,0,0.3417692280689566,0,0.008396946564885497
5m7u,decoy,5m7u_decoy_5_pose_1,0,0,0.4274433235142454,0,0.025972373682297347
5ost,decoy,5ost_decoy_10_pose_5,0,0,0.297161645634832,0,0.014122137404580154
3pwd,decoy,3pwd_decoy_3_pose_2,0,0,0.3356102815246967,0,0.038490548891312246
1z3v,decoy,1z3v_decoy_6_pose_3,0,0,0.32974095434454376,0,0.061673027989821876
2qzz,decoy,2qzz_decoy_4_pose_2,0,0,0.41089641773923785,0,0.14269356597600868
1o2o,pose,1o2o_pose_1,1,1,0.8443368544600938,1,0.7558478735005453
1o2o,pose,1o2o_pose_4,1,1,0.8739730046948357,1,0.7795483460559797
1o2o,pose,1o2o_pose_7,0,0,0.16125788381249465,0,0.03034351145038168
1o2o,pose,1o2o_pose_8,0,0,0.4420199079089924,0,0.27504089422028355
5mqe,decoy,5mqe_decoy_10_pose_2,0,0,0.3016510578158439,0,0.03454198473282443
1o2o,pose,1o2o_pose_9,1,1,0.8378814553990611,1,0.6820383496910214
1o2o,pose,1o2o_pose_10,0,0,0.17527952490090315,0,0.01208651399491094
3sxf,decoy,3sxf_decoy_3_pose_5,0,0,0.46875,0,0.08364837028959166
2vvt,decoy,2vvt_decoy_9_pose_4,0,0,0.39935446009389663,0,0.03205280724364694
4ad3,decoy,4ad3_decoy_10_pose_2,0,0,0.3989286327722432,0,0.03651399491094148
3aas,decoy,3aas_decoy_3_pose_4,0,0,0.09550133930029085,0,0.011195928753180661
5oh7,decoy,5oh7_decoy_1_pose_1,0,0,0.3243542294348431,0,0.015267175572519083
5d21,decoy,5d21_decoy_5_pose_2,0,0,0.238618116575132,0,0.004770992366412214
