Compound,Label,SB_con,SB_pre,MB_con,MB_pre,SO_con,SO_pre,MO_con,MO_pre,Consensus_con,Consensus_pre,Receptor
BDB31297,1,0.4096050870147256,0,0.4884829812206573,0,0.0715836838487117,0,0.1104416575790621,0,0.27002835241578915,0,MDM2_protein_receptor.pdbqt
BDB31313,1,0.5084719831707785,1,0.3148840962441314,0,0.0577426768499757,0,0.0446746637586332,0,0.23144335500587968,0,MDM2_protein_receptor.pdbqt
BDB31314,1,0.3760087970931345,0,0.4318679031553663,0,0.0970268638865728,0,0.1009087604507451,0,0.25145308114645465,0,MDM2_protein_receptor.pdbqt
BDB31315,1,0.4133223369669154,0,0.3822623239436619,0,0.132955692025055,0,0.0985687022900763,0,0.2567772638064271,0,MDM2_protein_receptor.pdbqt
BDB31316,1,0.349310735003506,0,0.4791096871929251,0,0.1594114203830249,0,0.0983642311886586,0,0.2715490184420286,0,MDM2_protein_receptor.pdbqt
BDB31318,1,0.4372621075934328,0,0.4572508453136782,0,0.2123880606269991,0,0.2054949715255058,0,0.328098996264904,0,MDM2_protein_receptor.pdbqt
BDB31319,1,0.468655574679671,0,0.5189424336717984,1,0.1617757576128887,0,0.1711105052708106,0,0.3301210678087922,0,MDM2_protein_receptor.pdbqt
BDB31320,1,0.530559105107298,1,0.5400857246281429,1,0.271785533393347,0,0.2710090270204773,0,0.4033598475373163,0,MDM2_protein_receptor.pdbqt
BDB31324,1,0.4781646064778593,0,0.4393681616145845,0,0.2372094940492765,0,0.1881770265358051,0,0.3357298221693813,0,MDM2_protein_receptor.pdbqt
BDB31325,1,0.5928547523427041,1,0.3779193711678442,0,0.1428763779826538,0,0.1416166848418756,0,0.31381679658376943,0,MDM2_protein_receptor.pdbqt
BDB31327,1,0.5585018283813464,1,0.4279636150234742,0,0.2535642870574043,0,0.2214346298315763,0,0.36536609007345033,0,MDM2_protein_receptor.pdbqt
BDB31328,1,0.6014645885127813,1,0.4358674775928297,0,0.2759383401069856,0,0.2090573124924269,0,0.3805819296762559,0,MDM2_protein_receptor.pdbqt
BDB31332,1,0.5259657678332378,1,0.3550398456424809,0,0.1147469732563841,0,0.0921755725190839,0,0.27198203981279667,0,MDM2_protein_receptor.pdbqt
BDB31337,1,0.6046591126410404,1,0.4725645539906105,0,0.1971972971931595,0,0.2184205743366048,0,0.3732103845403538,0,MDM2_protein_receptor.pdbqt
BDB31338,1,0.5902717652717652,1,0.450630868544601,0,0.2489486457525488,0,0.2411214103962195,0,0.3827431724912836,0,MDM2_protein_receptor.pdbqt
BDB31776,1,0.7656028877414417,1,0.4090375586854461,0,0.0798811159149215,0,0.0658396946564885,0,0.33009031424957447,0,DHFR_protein_receptor.pdbqt
BDB31777,1,0.7460676037483266,1,0.3955286204405923,0,0.0644049198319887,0,0.0288167938931297,0,0.30870448447850934,0,DHFR_protein_receptor.pdbqt
BDB31825,1,0.843189424364123,1,0.6497946009389672,1,0.632922535211268,1,0.5087059251181388,1,0.6586531214081243,1,JNK2_protein_receptor.pdbqt
BDB31831,1,0.8628641550328295,1,0.6864730046948356,1,0.4656690140845068,0,0.4588210347752332,0,0.6184568021468513,1,JNK2_protein_receptor.pdbqt
BDB32019,1,0.3296881610134621,0,0.4128268172251901,0,0.0730925989645376,0,0.0554222706894462,0,0.217757461973159,0,HSP90_protein_receptor.pdbqt
BDB33224,1,0.6723672467648375,1,0.4779929577464789,0,0.2695749780486461,0,0.2417348237004725,0,0.4154175015651087,0,HSP90_protein_receptor.pdbqt
BDB33225,1,0.717144769554408,1,0.453931924882629,0,0.2414782759883771,0,0.2056600630073912,0,0.40455375835820134,0,HSP90_protein_receptor.pdbqt
BDB33232,1,0.7014032319755216,1,0.4919307511737089,0,0.1831156500064551,0,0.1088967648127953,0,0.3713365994921202,0,HSP90_protein_receptor.pdbqt
BDB33233,1,0.6778399311531841,1,0.4967723004694834,0,0.0555438889035082,0,0.0831152308251544,0,0.3283178378378325,0,HSP90_protein_receptor.pdbqt
BDB33239,1,0.7767195767195768,1,0.5132042253521125,1,0.0866030683677668,0,0.1395992366412214,0,0.3790315267701694,0,HSP90_protein_receptor.pdbqt
BDB33240,1,0.71101389685727,1,0.5205399061032865,1,0.0473188362687274,0,0.1096126202042232,0,0.3471213148583768,0,HSP90_protein_receptor.pdbqt
BDB33246,1,0.7499665327978581,1,0.5818661971830985,1,0.1017294035807613,0,0.1067475463467829,0,0.38507741997712513,0,HSP90_protein_receptor.pdbqt
BDB33294,1,0.7787794033275963,1,0.4505575117370893,0,0.0832427834787279,0,0.093202471828426,0,0.3514455425929599,0,PPARG_protein_receptor.pdbqt
BDB35585,1,0.6525650219927328,1,0.2294638916990872,0,0.0488645144046221,0,0.0204834605597964,0,0.23784422216405962,0,PI3Kg_protein_receptor.pdbqt
BDB383,1,0.8074512335054504,1,0.2735176356970083,0,0.1965962441314554,0,0.1129043984005816,0,0.34761737793362396,0,HIV1PR_protein_receptor.pdbqt
BDB50002132,1,0.7114848282016957,1,0.4581866197183099,0,0.1883750850504977,0,0.175845147219193,0,0.38347292004742406,0,ADRB2_protein_receptor.pdbqt
BDB50003996,1,0.6640737553388154,1,0.5186815336463225,1,0.39206367558553,0,0.2082924391130498,0,0.4457778509209294,0,ACHE_protein_receptor.pdbqt
BDB50004011,1,0.6571787148594377,1,0.4929577464788731,0,0.26478220879634,0,0.1988095238095237,0,0.40343204848604364,0,ACHE_protein_receptor.pdbqt
BDB50004016,1,0.7380880665519222,1,0.5621354388960023,1,0.3521523481362893,0,0.1904580152671755,0,0.4607084672128473,0,ACHE_protein_receptor.pdbqt
BDB50004018,1,0.5883366800535477,1,0.5132042253521126,1,0.3995759291618138,0,0.2071065067248273,0,0.42705583532307534,0,ACHE_protein_receptor.pdbqt
BDB50005186,1,0.7994278702110028,1,0.309969590268886,0,0.2142116860868087,0,0.1081424936386768,0,0.35793791005134357,0,TS_protein_receptor.pdbqt
BDB50005203,1,0.7578926818384649,1,0.3247163813625907,0,0.3674552148853096,0,0.1510996001454017,0,0.40029096955794174,0,TS_protein_receptor.pdbqt
BDB50005322,1,0.5067149550583285,1,0.4344815800102867,0,0.1606283988450883,0,0.1848009814612868,0,0.32165647884374754,0,TS_protein_receptor.pdbqt
BDB50005324,1,0.8024733856059159,1,0.3474329525076065,0,0.2648510721428808,0,0.0954834605597964,0,0.37756021770404985,0,TS_protein_receptor.pdbqt
BDB50005327,1,0.8067890610059283,1,0.3835621492897326,0,0.3303990610328638,0,0.1128725917848055,0,0.40840571577833257,0,TS_protein_receptor.pdbqt
BDB50005329,1,0.7551603238350229,1,0.4078638497652582,0,0.2331109541184466,0,0.1131442560831873,0,0.37731984595047874,0,TS_protein_receptor.pdbqt
BDB50005332,1,0.746414228341939,1,0.377708035536173,0,0.3009166246651545,0,0.1141130498000727,0,0.3847879845858348,0,TS_protein_receptor.pdbqt
BDB50008578,1,0.3303977816026008,0,0.4535331549786097,0,0.1537353453216232,0,0.1383996728462377,0,0.26901648868726785,0,ACHE_protein_receptor.pdbqt
BDB50008579,1,0.2880426467775864,0,0.3370995371512633,0,0.1759693256669457,0,0.1154852780806979,0,0.22914919691912333,0,ACHE_protein_receptor.pdbqt
BDB50009243,1,0.9097437368521708,1,0.3744131455399062,0,0.2911643290478803,0,0.1966996849630437,0,0.44300522410075027,0,HIV1PR_protein_receptor.pdbqt
BDB50012240,1,0.8306404550380455,1,0.2906396713615025,0,0.3202758215962442,0,0.0874045801526717,0,0.382240132037116,0,TS_protein_receptor.pdbqt
BDB50012245,1,0.8051627143494613,1,0.5009658498382977,1,0.3331134386716985,0,0.2150308978553253,0,0.4635682251786957,0,TS_protein_receptor.pdbqt
BDB50015707,1,0.6472206285459295,1,0.3255545340875113,0,0.1027291253728968,0,0.0409139100932994,0,0.27910454952490926,0,DHFR_protein_receptor.pdbqt
BDB50017122,1,0.8298192771084338,1,0.6492077464788729,1,0.4306044600938968,0,0.333739246334666,0,0.5608426825039674,1,ACE_protein_receptor.pdbqt
BDB50017125,1,0.8681009753298912,1,0.3001760563380282,0,0.4883333484325047,0,0.1964496381481114,0,0.4632650045621339,0,ACE_protein_receptor.pdbqt
BDB50017129,1,0.6654347548925864,1,0.4451291079812206,0,0.086536420594781,0,0.1013131588513267,0,0.32460336057997863,0,ACE_protein_receptor.pdbqt
BDB50018850,1,0.480557149231848,0,0.2384456863564727,0,0.1124614331309407,0,0.1501555908044457,0,0.24540496488092678,0,ACE_protein_receptor.pdbqt
BDB50020383,1,0.8210652132338879,1,0.4346610915492958,0,0.4589480227875819,0,0.2289378242622517,0,0.48590303795825435,0,ACE_protein_receptor.pdbqt
BDB50020387,1,0.8254924459743737,1,0.3680081378134807,0,0.2695704207048189,0,0.098009814612868,0,0.3902702047763853,0,ACE_protein_receptor.pdbqt
BDB50020397,1,0.6764574169694652,1,0.3491456904630339,0,0.1653688022445595,0,0.1569338422391857,0,0.336976437979061,0,ACE_protein_receptor.pdbqt
BDB50020402,1,0.7979154714094471,1,0.3843960652715975,0,0.4031038874860442,0,0.2215966921119592,0,0.45175302906976195,0,ACE_protein_receptor.pdbqt
BDB50021114,1,0.7167407726142666,1,0.5553110328638499,1,0.6795774647887326,1,0.3580834242093784,0,0.5774281736190569,1,ACE_protein_receptor.pdbqt
BDB50021143,1,0.8398737808376361,1,0.3164082009789231,0,0.2630686592468841,0,0.1074972737186477,0,0.3817119786955227,0,ACE_protein_receptor.pdbqt
BDB50021144,1,0.8498159303882193,1,0.5300232244531016,1,0.5671953996023977,1,0.3823609596510361,0,0.5823488785236887,1,ACE_protein_receptor.pdbqt
BDB50021148,1,0.6843405367501751,1,0.3768919473831136,0,0.2575770233133641,0,0.1920574336604871,0,0.37771673527678495,0,ACE_protein_receptor.pdbqt
BDB50021151,1,0.7619135271243704,1,0.3816436190818784,0,0.0948063810462866,0,0.1088286077789894,0,0.3367980337578812,0,ACE_protein_receptor.pdbqt
BDB50021152,1,0.690116019634092,1,0.4151995305164319,0,0.2771139348889621,0,0.1975599781897491,0,0.3949973658073088,0,ACE_protein_receptor.pdbqt
BDB50021153,1,0.7294480954119509,1,0.3207159624413146,0,0.4287072434607645,0,0.2452108324245728,0,0.43102053343465074,0,ACE_protein_receptor.pdbqt
BDB50021154,1,0.7149829476636709,1,0.4101485188298019,0,0.2449674640667787,0,0.1975720949957591,0,0.3919177563890026,0,ACE_protein_receptor.pdbqt
BDB50023298,1,0.7309332568368713,1,0.352112676056338,0,0.3608909319583965,0,0.2000727008360596,0,0.4110023914219164,0,ACE_protein_receptor.pdbqt
BDB50024710,1,0.7664084911072859,1,0.391087147887324,0,0.3086197402184433,0,0.2048118865866957,0,0.4177318164499372,0,ACE_protein_receptor.pdbqt
BDB50026300,1,0.660998756932492,1,0.3245244023772203,0,0.0304531236476655,0,0.0287077426390403,0,0.2611710063991045,0,DHFR_protein_receptor.pdbqt
BDB50029035,1,0.8165997322623831,1,0.4754988262910798,0,0.3950997652582158,0,0.365467102871683,0,0.5131663566708404,1,DHFR_protein_receptor.pdbqt
BDB50029770,1,0.4845429336393193,0,0.242222514644074,0,0.1808883695096158,0,0.0878453289712831,0,0.24887478669107305,0,DHFR_protein_receptor.pdbqt
BDB50031864,1,0.6070887445887444,1,0.3360564811634032,0,0.0454098949845838,0,0.0613231552162849,0,0.2624695689882541,0,DHFR_protein_receptor.pdbqt
BDB50031865,1,0.5986740613246637,1,0.2683270415946739,0,0.0197578628682681,0,0.0172664485641584,0,0.22600635358794102,0,DHFR_protein_receptor.pdbqt
BDB50031871,1,0.5130960349333843,1,0.2392671682480577,0,0.0121207869622798,0,0.0290076335877862,0,0.19837290593287701,0,DHFR_protein_receptor.pdbqt
BDB50032161,1,0.5373995983935741,1,0.5072759911815634,1,0.1115929737915323,0,0.1620229007633587,0,0.32957286603250713,0,ACHE_protein_receptor.pdbqt
BDB50032163,1,0.5354345955249568,1,0.5331254124216476,1,0.1479282648990181,0,0.166412213740458,0,0.34572512164652014,0,ACHE_protein_receptor.pdbqt
BDB50035009,1,0.6896865238732708,1,0.370011737089202,0,0.0454935057536262,0,0.1002302193141888,0,0.30135549650757193,0,TS_protein_receptor.pdbqt
BDB50035012,1,0.6471935360489576,1,0.3530809859154929,0,0.0603871177946676,0,0.0852599054889131,0,0.2864803863120078,0,TS_protein_receptor.pdbqt
BDB50035013,1,0.5967313699241411,1,0.3407965915331228,0,0.0986509303912364,0,0.0748727735368956,0,0.277762916346349,0,TS_protein_receptor.pdbqt
BDB50035014,1,0.672301906036846,1,0.4692797695262482,0,0.2186421535336108,0,0.1748620336406595,0,0.3837714656843411,0,TS_protein_receptor.pdbqt
BDB50035018,1,0.6475250207177919,1,0.332419279829923,0,0.0234560452386039,0,0.0472373682297346,0,0.26265942850401336,0,TS_protein_receptor.pdbqt
BDB50037976,1,0.8246334544527318,1,0.3620610763633922,0,0.4170212806588096,0,0.2000090876045074,0,0.45093122476986025,0,Thrombin_protein_receptor.pdbqt
BDB50038593,1,0.8687679288582904,1,0.4336854460093897,0,0.3364981627750237,0,0.2091466739367502,0,0.4620245528948635,0,ACE_protein_receptor.pdbqt
BDB50038594,1,0.7889821189519983,1,0.4066826723412649,0,0.3575410798122065,0,0.2454107597237368,0,0.44965415770730166,0,ACE_protein_receptor.pdbqt
BDB50039514,1,0.7354887805189011,1,0.4705105633802816,0,0.1875616494702853,0,0.1626075366533382,0,0.3890421325057015,0,ACE_protein_receptor.pdbqt
BDB50039530,1,0.7810168524023946,1,0.4181085073660353,0,0.3141471745494271,0,0.162350054525627,0,0.418905647210871,0,ACE_protein_receptor.pdbqt
BDB50039542,1,0.6509370816599732,1,0.3709968142186451,0,0.2207847082049604,0,0.1361595783351508,0,0.3447195456046824,0,PNP_protein_receptor.pdbqt
BDB50039547,1,0.6554647160068849,1,0.343456572769953,0,0.2187011410292627,0,0.2060705198109778,0,0.3559232374042696,0,PNP_protein_receptor.pdbqt
BDB50039721,1,0.4318846815834766,0,0.4537962971262737,0,0.1120545939043996,0,0.1153292742033199,0,0.2782662117043674,0,ACHE_protein_receptor.pdbqt
BDB50039729,1,0.4047722636578058,0,0.5134976525821596,1,0.1269591240330203,0,0.1295438022537259,0,0.2936932106316779,0,ACHE_protein_receptor.pdbqt
BDB50040857,1,0.854741983808249,1,0.393833263111432,0,0.5000611153080388,1,0.2467427822389654,0,0.49884478611667127,0,TS_protein_receptor.pdbqt
BDB50040859,1,0.8605732453624019,1,0.374918492436098,0,0.5582595651792375,1,0.299260874833394,0,0.5232530444527828,1,TS_protein_receptor.pdbqt
BDB50040860,1,0.8002318799005543,1,0.3953219315895371,0,0.4242286138101838,0,0.2212150127226463,0,0.4602493595057304,0,TS_protein_receptor.pdbqt
BDB50040861,1,0.8259362848218269,1,0.3361860980699009,0,0.4661647348964872,0,0.257824427480916,0,0.47152788631728276,0,TS_protein_receptor.pdbqt
BDB50040862,1,0.8238979728437561,1,0.4435152582159625,0,0.5035277125248496,1,0.3486156549133649,0,0.5298891496244833,1,TS_protein_receptor.pdbqt
BDB50040863,1,0.8435902339516798,1,0.402657612340711,0,0.5115958202821499,1,0.3018311523082516,0,0.5149187047206981,1,TS_protein_receptor.pdbqt
BDB50040864,1,0.8477911646586345,1,0.3964853938445488,0,0.5435641964092264,1,0.26840239912759,0,0.5140607885099999,1,TS_protein_receptor.pdbqt
BDB50041929,1,0.513253808886339,1,0.3336060271795132,0,0.0555673535019695,0,0.0281806615776081,0,0.23265196278635744,0,DHFR_protein_receptor.pdbqt
BDB50041935,1,0.43275403200102,0,0.3081252909441799,0,0.0408403287798955,0,0.0356324972737186,0,0.2043380372497035,0,DHFR_protein_receptor.pdbqt
BDB50042375,1,0.8292057117358321,1,0.4584800469483569,0,0.3888158178911914,0,0.2778762268266085,0,0.48859445085049724,0,TS_protein_receptor.pdbqt
BDB50046216,1,0.6304742780646394,1,0.3381748826291079,0,0.1185867057871067,0,0.1120592511813886,0,0.2998237794155606,0,PNP_protein_receptor.pdbqt
BDB50046217,1,0.6320089883342894,1,0.3697183098591548,0,0.2457153313310174,0,0.1725418029807343,0,0.354996108126299,0,PNP_protein_receptor.pdbqt
BDB50046218,1,0.6617493784662459,1,0.3163145539906103,0,0.1803953853051133,0,0.1284714649218466,0,0.321732695670954,0,PNP_protein_receptor.pdbqt
BDB50046221,1,0.6698819085867279,1,0.3612089201877934,0,0.1883295802791554,0,0.1226553980370774,0,0.33551895177268853,0,PNP_protein_receptor.pdbqt
BDB50046223,1,0.6839453050296425,1,0.3609154929577464,0,0.1897434594172221,0,0.1248364231188658,0,0.33986017013086917,0,PNP_protein_receptor.pdbqt
BDB50046224,1,0.6753848728246319,1,0.3400302911746573,0,0.2427724401102601,0,0.156315885132679,0,0.3536258723105571,0,PNP_protein_receptor.pdbqt
BDB50046227,1,0.7088026710014661,1,0.3899647887323944,0,0.2094931337838291,0,0.1789076699382042,0,0.3717920658639734,0,PNP_protein_receptor.pdbqt
BDB50046235,1,0.6390825205584242,1,0.3464662977867203,0,0.1998073741613976,0,0.1359520780322307,0,0.3303270676346932,0,PNP_protein_receptor.pdbqt
BDB50046236,1,0.6978094919359978,1,0.4081572769953049,0,0.2363223975177089,0,0.1631679389312977,0,0.3763642763450773,0,PNP_protein_receptor.pdbqt
BDB50046246,1,0.6852385733409829,1,0.3254107981220657,0,0.253763776171557,0,0.1307070156306797,0,0.3487800408163213,0,PNP_protein_receptor.pdbqt
BDB50046247,1,0.6048192771084338,1,0.3428697183098591,0,0.2416666373472977,0,0.1449836423118865,0,0.33358481876936924,0,PNP_protein_receptor.pdbqt
BDB50046248,1,0.6672045324153759,1,0.5208333333333334,1,0.2165141141821955,0,0.2246077184054282,0,0.40728992458408325,0,PNP_protein_receptor.pdbqt
BDB50046249,1,0.6560456110154904,1,0.3639964788732394,0,0.2107509198321365,0,0.1694111232279171,0,0.35005103323719583,0,PNP_protein_receptor.pdbqt
BDB50046250,1,0.6658299866131192,1,0.3934272300469484,0,0.1508367693593178,0,0.1546437659033079,0,0.3411844379806733,0,PNP_protein_receptor.pdbqt
BDB50046251,1,0.686928667049149,1,0.3445784132403851,0,0.2484826561846175,0,0.2036623046165031,0,0.37091301027266366,0,PNP_protein_receptor.pdbqt
BDB50046252,1,0.6203910881621725,1,0.3773474178403755,0,0.2263533417827352,0,0.189272082878953,0,0.35334098266605907,0,PNP_protein_receptor.pdbqt
BDB50046254,1,0.6504741186970103,1,0.3532863849765257,0,0.2374330834596837,0,0.1309523809523809,0,0.34303649202140013,0,PNP_protein_receptor.pdbqt
BDB50046255,1,0.6666730413718366,1,0.3987676056338028,0,0.2163715924600952,0,0.1547028353326063,0,0.3591287686995852,0,PNP_protein_receptor.pdbqt
BDB50046425,1,0.9338879326831137,1,0.4732981220657277,0,0.449237089201878,0,0.2927980734278445,0,0.537305304344641,1,HIV1PR_protein_receptor.pdbqt
BDB50046646,1,0.6247418244406198,1,0.3566928083653435,0,0.0970218640053496,0,0.1487337937719617,0,0.3067975726458186,0,TS_protein_receptor.pdbqt
BDB50046650,1,0.4224772104290176,0,0.1960439267236202,0,0.0172420615948448,0,0.0248727735368956,0,0.16515899307109455,0,TS_protein_receptor.pdbqt
BDB50046653,1,0.5986469688276916,1,0.380575117370892,0,0.0786144867336466,0,0.0799875802738398,0,0.28445603830151756,0,TS_protein_receptor.pdbqt
BDB50046654,1,0.6644737680882258,1,0.3708920187793426,0,0.0697005264925875,0,0.0924118502362777,0,0.2993695408991084,0,TS_protein_receptor.pdbqt
BDB50046656,1,0.535357302224772,1,0.2827472321819397,0,0.0529281750099929,0,0.0655488913122501,0,0.23414540018223867,0,TS_protein_receptor.pdbqt
BDB50046657,1,0.5824966532797858,1,0.3798415492957745,0,0.0664806692125922,0,0.0749394159699503,0,0.2759395719395257,0,TS_protein_receptor.pdbqt
BDB50046659,1,0.4755187416331993,0,0.303965601787347,0,0.0602894627533708,0,0.0428117048346056,0,0.22064637775213067,0,TS_protein_receptor.pdbqt
BDB50046660,1,0.8429479824058138,1,0.4420481220657277,0,0.2193958582165701,0,0.1764858233369683,0,0.42021944650626997,0,TS_protein_receptor.pdbqt
BDB50046661,1,0.5612266526423153,1,0.4310446009389672,0,0.2000672138558614,0,0.1825275657336726,0,0.3437165082927041,0,TS_protein_receptor.pdbqt
BDB50048505,1,0.7735648944986293,1,0.4106000586854459,0,0.2564221165559656,0,0.1297921967769296,0,0.39259481662924256,0,ACE_protein_receptor.pdbqt
BDB50048512,1,0.7940611652961053,1,0.4460093896713615,0,0.1793469148222669,0,0.1681842966194111,0,0.39690044160228616,0,ACE_protein_receptor.pdbqt
BDB50049156,1,0.7887175686874481,1,0.2958420634000079,0,0.1472030089713955,0,0.0533715012722646,0,0.321283535582779,0,DHFR_protein_receptor.pdbqt
BDB50050400,1,0.4148203926818385,0,0.3697532406950738,0,0.1053750425415495,0,0.1121228644129407,0,0.25051788508285067,0,DHFR_protein_receptor.pdbqt
BDB50051923,1,0.4978652706062344,0,0.2248288282323138,0,0.0121838513263349,0,0.0114503816793893,0,0.18658208296106812,0,DHFR_protein_receptor.pdbqt
BDB50052738,1,0.8987449799196787,1,0.2876261095988123,0,0.2260610230007496,0,0.0955046649703138,0,0.3769841943723886,0,HIV1PR_protein_receptor.pdbqt
BDB50053410,1,0.4936085612290432,0,0.502737720291599,1,0.2404397794234215,0,0.1898960983884648,0,0.35667053983313207,0,JNK2_protein_receptor.pdbqt
BDB50054156,1,0.9102194492254732,1,0.4709507042253521,0,0.2443159230630436,0,0.1171846601235914,0,0.4356676841593651,0,HIV1PR_protein_receptor.pdbqt
BDB50054512,1,0.4311770893096197,0,0.2681819932705775,0,0.0784231490925728,0,0.0269856415848782,0,0.20119196831441202,0,DHFR_protein_receptor.pdbqt
BDB50055162,1,0.2396347293937656,0,0.2017304973301004,0,0.1383259326557618,0,0.0625863322428207,0,0.16056937290561213,0,ACHE_protein_receptor.pdbqt
BDB50055163,1,0.2056368330464716,0,0.2030491927402808,0,0.1214555890142664,0,0.0784669211195928,0,0.15215213398015293,0,ACHE_protein_receptor.pdbqt
BDB50055180,1,0.3183798686810735,0,0.2676428571998008,0,0.210126541862153,0,0.1444444444444444,0,0.23514842804686792,0,ACHE_protein_receptor.pdbqt
